"pIC50","MDEC.23","MLogP","nC","LipoaffinityIndex","VP.5","ATSp4","ATSp5","VP.4","C1SP2","ATSp2","ATSp1","VP.3","ATSp3","maxsOH","VP.2","VP.6","BCUTp.1h","AMR","apol","VP.1"
7.337,30.934427,4.54,32,16.36598102,4.287127174,5668.638985,5345.178233,5.964870557,0,3497.347851,2918.458538,8.147773357,5100.676702,10.1887945,10.84012871,2.521615678,13.9492354,154.7139,86.79572,13.60622808
8,30.06891105,3.88,27,11.9090287,4.389887952,4333.29361,3842.3107,5.713588027,0,2983.478941,2523.941221,7.551676053,4159.643559,9.749552826,9.618365375,2.636827583,13.36404644,138.3249,73.262997,12.30516328
6.678,23.17814628,3.22,18,7.133438798,4.156439199,3243.314073,2442.021992,5.339786648,0,2046.026742,1645.481823,6.419141686,3170.228706,9.665588917,7.216626093,2.903828093,11.40307398,81.1737,47.953446,7.945186794
9.301,30.84318014,3.66,27,10.62169317,4.46349331,4615.103783,4168.203539,5.801009117,0,3089.799504,2595.371324,7.728378397,4371.014477,9.908246799,9.894905444,2.707563807,13.3673749,140.0582,73.955204,12.54510258
4.796,16.54222364,2.56,14,4.05488293,1.288880252,1672.200504,1227.448385,1.836272033,0,1262.764633,1079.394556,2.763720253,1746.197302,9.345444034,4.046074173,0.657776794,9.602695251,75.3421,35.480723,5.550180938
5.276,17.27513324,2.56,16,3.952946363,1.92410576,2821.332564,2375.201327,2.754876337,0,1876.109111,1583.352426,4.095448035,2684.72307,9.983995788,5.843951485,1.169731705,10.95660264,92.0529,44.853102,7.586605517
6.495,14.60192101,2.67,16,5.102485596,1.834904386,2703.217063,2190.742117,2.763855935,0,1832.895098,1549.009184,4.049952411,2628.693013,9.699954012,5.887062069,1.184861221,10.77391099,91.8178,44.051102,7.324993917
6.545,28.69839127,3.44,21,10.31303287,2.693798195,3396.98121,3119.207846,3.515523487,0,2184.083106,1812.793814,4.628443902,3151.181745,9.801188002,6.116147817,1.580927042,12.4141952,105.728,51.421274,8.111610827
7.357,30.41960346,4.43,31,15.70888081,3.729430217,5394.022668,5101.390888,5.775455123,0,3377.382553,2812.786037,7.920650945,4949.811217,10.15826669,10.48312099,2.388948146,13.86924364,151.8023,83.702134,13.10622808
7.42,28.36239242,4.1,29,14.55843461,3.97727453,5110.655458,4714.466307,5.534100673,0,3163.595467,2631.388864,7.437522346,4623.119458,10.08020405,9.566858403,2.274557925,13.78924227,141.794,77.405169,12.35183465
7.027,28.28809912,4.21,30,15.17690222,3.726588242,5447.340417,5236.015292,5.675380333,0,3391.64277,2818.820443,7.707031413,4981.328387,10.16771393,10.15116753,2.34185704,13.93735225,152.3737,82.375341,12.7808864
7.409,34.3148158,3.88,28,9.544380092,3.539775905,4253.16121,3903.264096,4.819582518,0,2817.565517,2374.795689,6.655572213,3982.468341,9.918713122,8.972166211,1.971466752,11.79075427,137.1588,73.726997,11.86277374
8.886,30.54966177,3.77,27,10.31561107,4.436306203,4588.740959,4142.386111,5.867483386,0,3085.250932,2596.668156,7.615007213,4343.623606,10.58387939,9.769951821,2.666382755,13.48167147,139.9304,74.064997,12.44543674
7.469,28.43741161,4.1,29,13.08254999,3.982592969,5182.666556,4827.610419,5.573986385,0,3208.922044,2669.824681,7.440633633,4687.925844,10.14941972,9.610293727,2.297901799,13.82148442,143.2717,78.316962,12.38645921
7.273,33.29960451,3.99,29,11.67129883,4.878151752,5099.826599,4688.321121,6.355375421,0,3350.646812,2816.022679,8.298708465,4751.464469,10.27935791,10.42575961,3.017220054,13.61453167,149.0608,80.252169,13.41678052
8.276,30.85132801,3.66,27,10.61351309,4.595752311,4942.460924,4471.792742,6.194002505,0,3284.816095,2758.742948,7.934421037,4656.960967,10.18451418,10.33368369,2.952997427,13.51570351,144.6466,75.578204,12.92306706
7.509,28.22324369,3.99,28,13.8948839,3.502932881,4919.67572,4635.969912,5.357323978,0,3080.866201,2551.853153,7.187522346,4532.805929,10.06463312,9.213305013,2.162754526,13.78782542,138.8824,74.311583,11.85183465
7.386,30.90106359,3.88,28,11.87308775,4.484926639,4622.02681,4137.478558,5.916153499,0,3129.847068,2643.92567,7.834293711,4389.357461,10.02594694,9.984295835,2.757803355,13.43274984,144.9684,77.158583,12.82821932
8.469,34.7888975,3.99,29,11.80945081,4.692712875,4964.864429,4398.930817,6.522628944,0,3324.78438,2798.410815,8.458095742,4703.709329,10.10849852,10.77059444,2.949225394,13.42531572,149.0992,80.252169,13.29459305
5.77,19.99360155,2.89,17,5.684964877,1.759632062,2339.09349,1998.015589,2.440882486,0,1608.363561,1369.644512,3.472435184,2254.866997,9.561605614,5.091113679,1.02568696,10.66583907,85.8248,44.761481,7.04768488
7.636,30.87897263,3.66,27,10.64913798,4.649759034,4840.574868,4305.865058,6.025306242,0,3249.576232,2735.444953,8.000192806,4594.275757,10.29534556,10.32918517,2.876131459,13.50100013,144.6466,75.578204,12.92306706
8.328,33.22515883,3.99,29,11.59364979,4.793023543,5124.202879,4677.903402,6.254014205,0,3342.182498,2808.834616,8.230809506,4741.822376,10.4457005,10.41568576,2.970710047,13.4966412,149.0608,80.252169,13.42276358
7.42,26.18436393,4.1,28,13.73783861,3.484750881,4855.698108,4598.166913,5.344227203,0,3057.687544,2538.930159,7.117089744,4478.280961,10.07576718,9.072437392,2.136925743,13.79066837,138.7546,74.421376,11.75216881
7.18,28.28809912,3.99,28,13.87152721,3.627832115,5152.168687,4915.71805,5.564833797,0,3238.395008,2688.24365,7.404193966,4750.366532,10.11756598,9.653195117,2.305509765,13.91288898,143.4708,75.934583,12.22979912
8.42,30.52896083,3.55,26,8.985764907,4.113135558,4446.910988,4027.733985,5.455572363,0,3006.808954,2529.068502,7.243723852,4233.243283,10.06884663,9.357834907,2.537744334,13.42247468,142.2391,71.773411,12.01680395
8.921,30.69687266,3.88,28,11.11550975,4.602037094,4874.329075,4350.498456,6.019982407,0,3221.90391,2708.40471,8.018783009,4570.157175,10.2544505,10.20857898,2.886586763,13.45734395,144.2124,77.158583,12.86210341
5.77,16.0409187,2.67,15,4.632963628,1.461095834,1986.510115,1547.381548,2.087959187,0,1413.398771,1199.474952,3.036176996,1994.42296,9.431706317,4.456025128,0.766046799,10.19427771,80.0016,38.574309,6.009680077
7.509,28.28809912,3.99,28,12.41956333,3.50825132,4991.675565,4749.09466,5.397209689,0,3126.189794,2590.286796,7.190633633,4597.606948,10.13384879,9.256740336,2.186098401,13.82006756,140.3601,75.223376,11.88645921
7.409,28.28809912,3.99,28,13.84169581,3.496192038,4927.450196,4681.205391,5.380305418,0,3084.410458,2553.628586,7.169096863,4538.045121,10.06257159,9.216759336,2.174056206,13.78498237,138.8824,74.311583,11.85183465
8.921,34.00606755,3.99,29,11.46188214,4.790265469,4833.718659,4192.731292,6.253629032,0,3219.394776,2734.448198,8.122750631,4461.875224,10.09730547,10.54643309,3.20077023,13.42182042,143.0407,80.252169,13.44949549
8.42,30.90106359,3.77,27,11.95079709,4.411057134,4428.375162,3947.641105,5.775023433,0,3017.62153,2543.850718,7.588496845,4234.727819,9.960979083,9.76268732,2.672302084,13.3583591,138.4527,73.153204,12.40482912
6.256,17.60508094,2.56,15,3.224909559,1.63490513,2326.844578,1859.488643,2.32777671,0,1550.319597,1258.607992,3.256139131,2344.082936,9.474961813,4.552421304,0.961874665,9.510086176,78.896,35.744344,5.943902065
5.564,16.02196384,2.56,16,3.264355335,1.760360276,2695.911906,2300.134108,2.577344466,1,1719.870824,1393.20112,3.588664752,2618.166955,10.06653082,4.895827519,1.059498527,10.04551558,83.7048,39.63993,6.472941167
5.435,15.76449752,2.56,15,2.843025077,2.480739595,3034.836818,2478.829027,3.467753093,0,2006.616225,1614.847321,4.412187284,3054.467802,9.884761695,5.577886712,1.592094355,11.89977246,85.0704,37.842344,6.76638171
7.721,33.56340605,3.88,24,9.446908469,3.78773417,4918.26034,4596.057886,4.991320952,0,2951.86756,2341.151405,6.035103217,4686.031967,10.05653786,7.481131251,2.481660463,14.00989736,115.1809,57.17986,8.998178504
5.902,18.27673077,2.56,15,2.967133423,1.332157097,2110.143396,1708.985246,2.021882176,0,1464.54496,1230.534102,2.946443621,2089.430004,9.677663769,4.359807077,0.736275311,9.770162336,80.1519,37.07793,5.836610842
5.495,15.7599924,2.89,16,5.246036551,2.72900978,2441.587255,1784.127009,3.2533422,0,1635.583224,1363.967759,4.586402945,2400.207578,9.630361237,5.944133344,1.627850166,10.99124524,77.8803,43.90186,6.815648044
7.237,31.35574949,3.88,23,10.36952666,3.419185087,4170.536328,3828.206001,4.517743728,0,2650.871367,2115.913746,5.550866777,4136.192399,9.891209464,6.899961999,2.249480762,13.67481859,109.2934,53.284274,8.441238373
5.824,17.4774064,2.56,15,3.246372643,1.646940856,2328.419705,1861.770916,2.329141349,0,1551.10634,1259.106277,3.254090398,2345.282598,9.458730474,4.552421304,0.948785985,9.502736683,78.896,35.744344,5.943902065
7.62,31.39803344,3.88,23,10.39398998,3.398621216,4183.285435,3842.021918,4.517471652,0,2653.313442,2117.464592,5.553764123,4142.968679,9.928760078,6.899961999,2.268735534,13.67826841,109.2934,53.284274,8.441238373
7.553,16.02196384,2.45,15,2.214234745,1.65779832,2540.653064,2137.083685,2.469928745,1,1640.331421,1323.800436,3.364210806,2505.981001,9.855419711,4.714200003,0.994967957,10.02561154,78.6668,36.546344,6.08417553
5.53,15.71470594,2.45,15,2.230905385,1.658539202,2522.895825,2100.527627,2.432641578,0,1631.177883,1317.319496,3.337449891,2488.984993,9.809658814,4.709990815,0.981409659,9.630421191,80.5015,36.546344,6.08417553
6.26,16.31880052,3,16,6.648870445,2.854953897,2291.11101,1608.476562,3.644011738,0,1596.616792,1335.764774,4.762003606,2309.560108,9.619469325,5.895069564,1.878098809,11.03807489,76.7592,43.09986,6.788835337
7.509,33.30719273,3.77,23,9.123439472,3.470872421,4331.694443,4016.906654,4.552424872,0,2727.748601,2172.50225,5.627856502,4272.94356,10.09482258,7.084264943,2.287704198,13.73704643,110.8989,54.086274,8.575528773
7.167,15.85658141,2.45,15,2.252603001,1.64878243,2517.29651,2091.848885,2.431276939,0,1628.497352,1315.561299,3.339498624,2484.947656,9.809658814,4.709990815,0.989611391,9.629419556,80.5015,36.546344,6.08417553
6.745,17.41849649,2.56,15,3.223346442,1.656697629,2333.863568,1870.162848,2.330505989,0,1553.739842,1260.834091,3.252041665,2349.247031,9.532534329,4.552421304,0.940584254,9.561507713,78.896,35.744344,5.943902065
5.77,29.44241998,3.88,26,10.35225217,2.167644826,2887.416301,2660.356867,3.247799391,1,2180.847546,1925.786616,4.750486579,2832.195913,9.926905977,7.062532363,1.179179409,11.726481,129.5674,66.304618,10.10158524
6.301,32.10147907,3.66,24,9.137265253,2.247113307,3500.841977,3450.225975,3.170699508,1,2324.211782,1990.277992,4.438862861,3193.431868,9.681572414,6.326797282,1.16560794,12.8825507,121.7696,60.117446,9.111768596
5.842,32.02071486,3.66,24,9.084895284,2.235381967,3522.016879,3516.607327,3.204021024,1,2333.95271,1996.717085,4.417712435,3207.888923,10.00179593,6.330251606,1.173932155,12.9119569,121.7696,60.117446,9.111768596
6.629,29.35555415,3.88,26,10.41224327,2.174200615,2870.06559,2602.523532,3.215341456,1,2172.55841,1920.277627,4.771637005,2820.128816,9.634484573,7.05907804,1.177352958,11.69707478,129.5674,66.304618,10.10158524
5.222,28.42807594,3.99,27,11.68040272,2.855873797,4218.327596,4193.574792,4.158652121,1,2673.639423,2275.058995,6.048409067,3775.903208,9.806235502,8.076379892,1.543859226,13.46590568,133.2723,70.73179,10.727794
5.983,34.3148158,3.77,28,9.781029496,3.657692935,4597.77036,4324.696303,4.956091085,0,2977.556292,2501.116301,6.785920435,4229.068658,10.00335155,9.093155852,2.048012137,12.32012762,140.6937,75.49379,12.0822564
5.448,21.00908562,3.44,23,8.610655294,2.85116133,3033.020926,2502.950624,4.019754131,0,2143.066636,1834.450314,5.685836386,2965.296337,9.698926684,7.691638222,1.487069132,10.40884283,111.5501,62.791411,10.10647487
6.275,33.24348739,3.99,28,10.7316526,3.504125013,4141.822135,3821.517721,4.798299591,0,2759.257271,2330.118986,6.56205657,3879.670044,9.915958301,8.79131759,1.929047098,11.76134795,135.5533,72.924997,11.72848334
7.854,33.79193009,3.99,29,10.03452615,3.657491844,4606.112244,4316.272394,5.140640172,0,2979.81771,2502.653677,6.955420386,4254.137547,10.09954645,9.427508012,2.111874234,11.94794166,141.4408,76.820583,12.27944041
5.849,21.00908562,3.44,23,8.610655294,2.85116133,3033.020926,2502.950624,4.019754131,0,2143.066636,1834.450314,5.685836386,2965.296337,9.698926684,7.691638222,1.487069132,10.40884283,111.5501,62.791411,10.10647487
6.31,31.01575231,3.22,21,5.164523703,2.432010019,3472.366015,3181.490758,3.254250283,0,2199.136617,1821.024758,4.543633751,3203.37934,9.729039398,6.243900169,1.448985988,11.74932256,107.3359,51.638688,8.144897963
7.167,36.53885647,4.1,30,10.46725698,3.882116847,4842.765806,4609.926345,5.303996212,0,3095.366649,2599.717863,7.220822427,4417.407745,10.23065757,9.623287108,2.188166545,12.02653568,146.2892,79.914169,12.84010058
7.149,42.05031449,4.43,33,12.17366595,4.199546395,5179.861247,5050.35387,5.787776648,0,3327.439065,2814.263291,7.889589239,4696.796233,10.45607841,10.7268405,2.52251222,12.09530616,155.4376,89.194927,14.34010058
6.384,34.26030077,3.88,29,9.521455572,3.660045893,4589.845273,4250.78911,5.02558795,0,2976.60222,2503.442923,6.96626282,4232.027585,10.06918359,9.311920215,2.073176925,11.92816047,143.8023,77.622583,12.39181285
7.31,34.3148158,3.88,28,9.544380092,3.539775905,4253.16121,3903.264096,4.819582518,0,2817.565517,2374.795689,6.655572213,3982.468341,9.918713122,8.972166211,1.971466752,11.79075427,137.1588,73.726997,11.86277374
7.237,33.79193009,3.77,28,9.530651072,3.682257427,4705.74909,4401.6575,5.19343203,0,3042.653865,2552.465703,7.008219591,4344.580362,10.12571929,9.499633067,2.136787317,12.03525424,141.875,75.240204,12.34638712
6.827,34.23558211,3.88,29,9.462502647,3.721617779,4689.40703,4423.494964,5.072836007,0,3008.172499,2524.670252,6.955488577,4291.519063,9.980886199,9.306887161,2.093403063,12.06556618,143.8023,77.622583,12.39181285
7.051,22.93774357,3.66,25,9.669140483,3.203168597,3564.410533,3186.979531,4.496268913,0,2410.807527,2054.216672,6.165298951,3372.460929,9.808108783,8.672763446,1.764267391,11.12017123,120.0854,68.978583,11.01715848
6.747,33.61891941,3.99,28,10.73977694,3.508029547,4124.342629,3768.6018,4.780465345,0,2753.583236,2326.57968,6.577436747,3868.733025,9.713141734,8.787863266,1.925391636,11.77605083,135.5533,72.924997,11.72848334
7.959,18.04131689,2.56,15,3.430642618,1.706203851,2401.356991,1983.669952,2.411549318,1,1584.622063,1280.952004,3.290215683,2411.023796,9.479744977,4.556630493,1.007581688,10.07649084,77.6748,35.744344,5.943902065
6.963,22.93774357,3.66,25,9.669140483,3.203168597,3564.410533,3186.979531,4.496268913,0,2410.807527,2054.216672,6.165298951,3372.460929,9.808108783,8.672763446,1.764267391,11.12017123,120.0854,68.978583,11.01715848
6.259,20.18883325,3.33,23,7.472933775,2.885991547,3227.142152,2742.490864,4.117275396,0,2222.012497,1892.038563,5.767700113,3107.313795,10.01437453,7.849207732,1.510503483,10.43824985,113.1556,63.593411,10.24674834
6.979,33.79193009,3.77,28,9.881705075,3.542437106,4371.738409,4085.536759,4.895382327,0,2849.598836,2392.206876,6.710128409,4055.149169,9.859546455,9.092432941,1.996134245,11.77937945,137.2866,73.617204,11.96842265
6.186,38.75367826,4.21,31,10.99130616,3.997627011,4988.767591,4818.333766,5.491663795,0,3184.827839,2679.44873,7.359259154,4532.871311,10.32617911,10.01973372,2.347000408,12.06583289,149.6144,83.007755,13.34010058
5.979,33.53729546,4.1,30,10.57055104,3.768632139,4820.629997,4447.127223,5.306872302,0,3103.026196,2605.969347,7.275873923,4444.322797,10.28997063,9.883941324,2.234620373,12.10512888,145.7228,79.914169,12.69610708
6.032,34.3148158,3.88,28,9.612048506,3.688276041,4314.387477,3962.451993,4.996900579,0,2847.251638,2399.418212,6.847600367,4028.975785,11.30756202,9.14253194,2.084892985,11.86500407,136.9565,75.060583,12.00018182
9.097,35.05228518,3.99,29,12.14786459,3.760622214,4599.19323,4328.781899,5.453705168,0,3003.491222,2510.541071,7.364368668,4330.89613,9.97228224,9.866876688,2.17898419,12.26173663,143.1393,77.242376,12.32481202
8.62,35.96167836,4.1,29,12.07777552,3.762667236,4444.518255,4153.759833,5.375860852,0,2968.793701,2491.786927,7.273573958,4251.701838,10.0602452,9.778523831,2.161320209,12.27311149,143.0115,77.352169,12.21318005
9.097,35.05228518,3.99,29,12.14786459,3.760622214,4599.19323,4328.781899,5.453705168,0,3003.491222,2510.541071,7.364368668,4330.89613,9.97228224,9.866876688,2.17898419,12.26173663,143.1393,77.242376,12.32481202
8.854,35.97395569,4.1,29,12.04375232,3.633939947,4545.301263,4294.456328,5.358467942,0,2999.619012,2514.861076,7.344535298,4298.650907,10.06595094,9.63870824,2.214465532,12.2774097,141.9722,77.352169,12.24690288
8.674,39.59085138,3.99,31,10.80412809,4.514964315,5925.46644,5547.458011,6.34644468,0,3923.920484,3246.553117,8.259433092,5720.568084,10.07424131,10.88652305,2.906085286,13.48199555,170.2169,82.936204,13.69075301
8.845,34.85486071,3.88,28,10.53969984,4.246037604,5165.427218,4813.310434,5.878954942,0,3448.28931,2862.561226,7.638565089,4996.30717,10.02205775,9.790408561,2.69566066,13.48107992,150.8065,75.456204,12.5187033
9.301,34.97015513,3.99,29,12.11165062,3.631894926,4699.999842,4469.524525,5.436312259,0,3034.318658,2533.615947,7.435330008,4377.850972,9.977987978,9.727061097,2.232129513,12.26603484,142.1,77.242376,12.35853485
7.347,34.3148158,4.1,29,12.08664195,3.901267855,4501.970215,4142.739352,5.331737952,0,2946.805305,2482.660493,7.21803414,4182.972991,10.0300132,9.486369764,2.245568432,12.2585029,140.2994,77.352169,12.3193332
7.42,34.15870712,4.1,29,12.05830265,3.938265136,4506.225545,4152.270865,5.32946966,0,2949.033565,2484.138527,7.214258245,4186.168731,10.06121171,9.486369764,2.20785536,12.27320595,140.2994,77.352169,12.3193332
9.18,34.3148158,4.1,29,12.08664195,3.901267855,4501.970215,4142.739352,5.331737952,0,2946.805305,2482.660493,7.21803414,4182.972991,10.0300132,9.486369764,2.245568432,12.2585029,140.2994,77.352169,12.3193332
7.854,37.10114825,4.21,30,12.60038064,4.231805741,4822.030077,4580.791626,5.629679468,0,3092.272706,2600.745746,7.457810757,4396.799674,10.15673325,9.712435992,2.437844042,12.58758091,144.1473,80.445755,12.857338
8.854,34.15870712,4.1,29,12.05830265,3.938265136,4506.225545,4152.270865,5.32946966,0,2949.033565,2484.138527,7.214258245,4186.168731,10.06121171,9.486369764,2.20785536,12.27320595,140.2994,77.352169,12.3193332
9.013,39.49225796,4.32,32,12.20961388,4.65666244,5658.590189,5264.486365,6.338852978,0,3831.204334,3183.57109,8.347736171,5521.265697,10.0659874,10.71051421,2.913927871,13.48170091,171.7319,82.496204,13.57583351
9.066,41.9203154,4.21,32,10.42677699,4.528086839,5858.249686,5455.153412,6.264093533,1,3898.208293,3228.21077,8.314062528,5645.750378,10.06187615,10.6069939,2.812689304,13.48185831,171.5632,81.964618,13.5837833
8.577,40.09254404,3.88,30,8.91301894,4.272966875,5573.071635,5277.291811,6.056875159,2,3739.334568,3084.374516,8.025283894,5449.812664,10.04724652,10.21826992,2.738411303,13.48158563,162.6532,77.913032,13.06826791
8.562,43.71130416,4.32,33,11.02610495,4.663390393,6012.873009,5561.302894,6.379501882,1,4001.771718,3317.138793,8.591840306,5804.219886,10.07177978,11.1069939,2.920715447,13.48189693,175.8452,85.058204,13.9944669
